"Date","Store.ID","Product.ID","Category","Region","Inventory.Level","Units.Sold","Units.Ordered","Demand.Forecast","Price","Discount","Weather.Condition","Holiday.Promotion","Competitor.Pricing","Seasonality","Weather_Enc","Season_Enc","Region_East","Region_South","Region_West","DayOfWeek","DayOfMonth","Month","WeekOfYear","IsWeekend","Units_Sold_Lag1","Inventory_Lag1","Units_Sold_Lag3","Inventory_Lag3","Units_Sold_Lag7","Inventory_Lag7","Units_Sold_Lag14","Inventory_Lag14","Rolling_Mean_7d","Rolling_Std_7d","Rolling_Mean_14d"
2022-07-15,"S002","P0009","Groceries","East",0.542222222222222,0.540295119182747,0.377777777777778,0.558365597574245,0.545616179575508,0.25,"Snowy",1,0.515782066747085,"Autumn",3,2,1,0,0,4,15,7,28,0,0.204313280363224,0.455555555555556,0.208853575482406,0.848888888888889,0.1316685584563,0.0333333333333333,0.122587968217934,0.0733333333333333,0.599719101123595,0.625130027212485,0.613311421528348
2022-07-17,"S002","P0009","Groceries","North",0.0444444444444444,0.0998864926220204,0.344444444444444,0.103856796478457,0.71696855206134,1,"Rainy",1,0.685866505830318,"Winter",2,3,0,0,0,6,17,7,28,1,0.540295119182747,0.542222222222222,0.662883087400681,0.651111111111111,0.167990919409762,0.566666666666667,0.0590238365493757,0.0577777777777778,0.585674157303371,0.650395829540991,0.619227608874281
2022-07-21,"S002","P0009","Groceries","South",0.8,0.0295119182746879,0.305555555555556,0.0886350707235843,0.147238582064674,0.25,"Sunny",0,0.176417370325694,"Autumn",0,2,0,1,0,3,21,7,29,0,0.0998864926220204,0.0444444444444444,0.204313280363224,0.455555555555556,0.36322360953462,0.815555555555556,0.256526674233825,0.457777777777778,0.51685393258427,0.731234754882228,0.586359901396878
2022-07-22,"S002","P0009","Groceries","North",0.528888888888889,0.036322360953462,0.955555555555556,0.0824270809744997,0.88709856650739,0.25,"Snowy",0,0.829111379171693,"Winter",3,3,0,0,0,4,22,7,29,0,0.0295119182746879,0.8,0.540295119182747,0.542222222222222,0.980703745743473,0.902222222222222,0.401816118047673,0.453333333333333,0.322097378277154,0.514382256281412,0.533442892358258
2022-08-03,"S002","P0009","Groceries","South",0.564444444444444,0.199772985244041,0.105555555555556,0.239725611271588,0.951994666074008,0,"Sunny",1,0.924909529553679,"Winter",0,3,0,1,0,2,3,8,31,0,0.036322360953462,0.528888888888889,0.0998864926220204,0.0444444444444444,0.208853575482406,0.848888888888889,0.742338251986379,1,0.320224719101124,0.51504553652964,0.454889071487264
2022-08-05,"S002","P0009","Groceries","South",0.777777777777778,0.460839954597049,0.555555555555556,0.478921002778131,0.58095343927103,0.5,"Sunny",0,0.566143948532368,"Winter",0,3,0,1,0,4,5,8,31,0,0.199772985244041,0.564444444444444,0.0295119182746879,0.8,0.662883087400681,0.651111111111111,0.383654937570942,0.417777777777778,0.278558052434457,0.408838159979499,0.466064092029581
2022-08-08,"S002","P0009","Groceries","West",0.208888888888889,0.149829738933031,0.855555555555556,0.196159220576945,0.583842649183243,0.5,"Snowy",1,0.595999195818255,"Summer",3,1,0,0,1,0,8,8,32,0,0.460839954597049,0.777777777777778,0.036322360953462,0.528888888888889,0.204313280363224,0.455555555555556,0.758229284903519,0.995555555555556,0.267322097378277,0.41312843845856,0.37797863599014
2022-08-09,"S002","P0009","Groceries","West",0.111111111111111,0.197502837684449,0.922222222222222,0.247192872962658,0.164907211912435,0.25,"Cloudy",0,0.186067551266586,"Spring",1,0,0,0,1,1,9,8,32,0,0.149829738933031,0.208888888888889,0.199772985244041,0.564444444444444,0.540295119182747,0.542222222222222,0.1316685584563,0.0333333333333333,0.196629213483146,0.285948340150782,0.387510271158587
2022-08-16,"S002","P0009","Groceries","East",0.255555555555556,0.261066969353008,0.327777777777778,0.282187377455718,0.78686520724525,0.25,"Sunny",0,0.720446320868516,"Summer",0,1,1,0,0,1,16,8,33,0,0.197502837684449,0.111111111111111,0.460839954597049,0.777777777777778,0.0998864926220204,0.0444444444444444,0.167990919409762,0.566666666666667,0.229868913857678,0.28647290067655,0.400986031224322
2022-08-19,"S002","P0009","Groceries","North",0.442222222222222,0.456299659477866,0.705555555555556,0.473574620147246,0.516168463162574,1,"Cloudy",0,0.525130679533575,"Summer",1,1,0,0,0,4,19,8,33,0,0.261066969353008,0.255555555555556,0.149829738933031,0.208888888888889,0.0295119182746879,0.8,0.36322360953462,0.815555555555556,0.317883895131086,0.308942111795809,0.414461791290058
2022-08-20,"S002","P0009","Groceries","North",0.573333333333333,0.0385925085130533,0.211111111111111,0.0391258001623798,0.669296588509835,0.5,"Cloudy",1,0.70064334539606,"Autumn",1,2,0,0,0,5,20,8,33,1,0.456299659477866,0.442222222222222,0.197502837684449,0.111111111111111,0.036322360953462,0.528888888888889,0.980703745743473,0.902222222222222,0.318352059925094,0.307799268392443,0.278060805258833
2022-08-24,"S002","P0009","Groceries","North",0.135555555555556,0.0317820658342792,0.177777777777778,0.0518510745234926,0.454050450050006,0.5,"Snowy",1,0.431845597104946,"Spring",3,0,0,0,0,2,24,8,34,0,0.0385925085130533,0.573333333333333,0.261066969353008,0.255555555555556,0.199772985244041,0.564444444444444,0.208853575482406,0.848888888888889,0.283707865168539,0.353822056065059,0.252423993426458
2022-08-26,"S002","P0009","Groceries","East",0.675555555555556,0.0976163450624291,0.0166666666666667,0.115101873995482,0.828869874430492,1,"Sunny",0,0.783373542420587,"Winter",0,3,1,0,0,4,26,8,34,0,0.0317820658342792,0.135555555555556,0.456299659477866,0.442222222222222,0.460839954597049,0.777777777777778,0.662883087400681,0.651111111111111,0.208801498127341,0.290502576147427,0.170583401807724
2022-08-28,"S002","P0009","Groceries","South",0.911111111111111,0.678774120317821,0.872222222222222,0.684778826557383,0.711079008778753,0,"Rainy",0,0.710997185363892,"Summer",2,1,0,1,0,6,28,8,34,1,0.0976163450624291,0.675555555555556,0.0385925085130533,0.573333333333333,0.149829738933031,0.208888888888889,0.204313280363224,0.455555555555556,0.317883895131086,0.491531287399202,0.239276910435497
2022-08-30,"S002","P0009","Groceries","North",0.0244444444444444,0.0385925085130533,0.416666666666667,0.0559160927221814,0.248472052450272,0.25,"Rainy",0,0.266887816646562,"Summer",2,1,0,0,0,1,30,8,35,0,0.678774120317821,0.911111111111111,0.0317820658342792,0.135555555555556,0.197502837684449,0.111111111111111,0.540295119182747,0.542222222222222,0.285112359550562,0.520587298258188,0.166639276910435
2022-09-16,"S002","P0009","Groceries","South",0.924444444444444,0.803632236095346,0.938888888888889,0.80617706026279,0.406045116124014,0.5,"Rainy",0,0.378970647366305,"Winter",2,3,0,1,0,4,16,9,37,0,0.0385925085130533,0.0244444444444444,0.0976163450624291,0.675555555555556,0.261066969353008,0.255555555555556,0.0998864926220204,0.0444444444444444,0.397003745318352,0.700704835524949,0.268529170090386
2022-09-22,"S002","P0009","Groceries","South",0.513333333333333,0.0227014755959137,0.744444444444444,0.0544358958780936,0.546171796866318,0.5,"Snowy",1,0.548954563731403,"Winter",3,3,0,1,0,3,22,9,38,0,0.803632236095346,0.924444444444444,0.678774120317821,0.911111111111111,0.456299659477866,0.442222222222222,0.0295119182746879,0.8,0.307584269662921,0.717703521782844,0.267543138866064
2022-10-05,"S002","P0009","Groceries","East",0.731111111111111,0.642451759364359,0.122222222222222,0.633656804210829,0.959439937770864,0.25,"Cloudy",1,0.908222758343386,"Autumn",1,2,1,0,0,2,5,10,40,0,0.0227014755959137,0.513333333333333,0.0385925085130533,0.0244444444444444,0.0385925085130533,0.573333333333333,0.036322360953462,0.528888888888889,0.432116104868914,0.751328720698045,0.355299917830731
2022-10-09,"S002","P0009","Groceries","East",0.393333333333333,0.18161180476731,0.455555555555556,0.196048758125894,0.0853428158684298,1,"Sunny",0,0.0999195818254926,"Autumn",0,2,1,0,0,6,9,10,40,1,0.642451759364359,0.731111111111111,0.803632236095346,0.924444444444444,0.0317820658342792,0.135555555555556,0.199772985244041,0.564444444444444,0.463014981273408,0.714186529933283,0.352670501232539
2022-10-10,"S002","P0009","Groceries","East",0.0866666666666667,0.0953461975028377,0.122222222222222,0.10489514351834,0.524724969441049,0,"Sunny",1,0.513268998793727,"Spring",0,0,1,0,0,0,10,10,41,0,0.18161180476731,0.393333333333333,0.0227014755959137,0.513333333333333,0.0976163450624291,0.675555555555556,0.460839954597049,0.777777777777778,0.462546816479401,0.71481389299008,0.299753492193919
2022-10-11,"S002","P0009","Groceries","South",0.871111111111111,0.279228149829739,0.905555555555556,0.311526204454951,0.953105900655628,0.75,"Sunny",0,0.952251708886208,"Winter",0,3,0,1,0,1,11,10,41,0,0.0953461975028377,0.0866666666666667,0.642451759364359,0.731111111111111,0.678774120317821,0.911111111111111,0.149829738933031,0.208888888888889,0.380149812734082,0.644280359818406,0.318488085456039
2022-10-13,"S002","P0009","Groceries","North",0.346666666666667,0.308740068104427,0.155555555555556,0.325864230601413,0.874874986109568,0,"Cloudy",1,0.827503015681544,"Autumn",1,2,0,0,0,3,13,10,41,0,0.279228149829739,0.871111111111111,0.18161180476731,0.393333333333333,0.0385925085130533,0.0244444444444444,0.197502837684449,0.111111111111111,0.435861423220974,0.597428843002218,0.334593262119967
2022-10-16,"S002","P0009","Groceries","East",0.637777777777778,0.653802497162316,0.505555555555556,0.649011084906963,0.765751750194466,1,"Sunny",1,0.781765178930438,"Summer",0,1,1,0,0,6,16,10,41,1,0.308740068104427,0.346666666666667,0.0953461975028377,0.0866666666666667,0.803632236095346,0.924444444444444,0.261066969353008,0.255555555555556,0.404962546816479,0.514058998129196,0.391454396055875
2022-10-17,"S002","P0009","Groceries","East",0.948888888888889,0.755959137343927,0.894444444444444,0.758125894055463,0.983442604733859,0.75,"Snowy",1,0.90038198632891,"Winter",3,3,1,0,0,0,17,10,42,0,0.653802497162316,0.637777777777778,0.279228149829739,0.871111111111111,0.0227014755959137,0.513333333333333,0.456299659477866,0.442222222222222,0.556179775280899,0.540416993412964,0.434839769926048
2022-11-02,"S002","P0009","Groceries","South",0.602222222222222,0.00454029511918275,0.0111111111111111,0.0473442065205985,0.0964551616846316,1,"Rainy",1,0.15108564535585,"Summer",2,1,0,1,0,2,2,11,44,0,0.755959137343927,0.948888888888889,0.308740068104427,0.346666666666667,0.642451759364359,0.731111111111111,0.0385925085130533,0.573333333333333,0.424625468164794,0.581722489024734,0.429909613804437
2022-11-07,"S002","P0009","Groceries","West",0.666666666666667,0.567536889897843,0.588888888888889,0.615032834963575,0.784531614623847,0.5,"Rainy",1,0.791616405307599,"Autumn",2,2,0,0,1,0,7,11,45,0,0.00454029511918275,0.602222222222222,0.653802497162316,0.637777777777778,0.18161180476731,0.393333333333333,0.0317820658342792,0.135555555555556,0.504213483146067,0.59247508882715,0.507477403451109
2022-11-16,"S002","P0009","Groceries","West",0.0666666666666667,0.1316685584563,0.0444444444444444,0.160281016475475,0.680520057784198,0,"Cloudy",0,0.69551668677121,"Winter",1,3,0,0,1,2,16,11,46,0,0.567536889897843,0.666666666666667,0.755959137343927,0.948888888888889,0.0953461975028377,0.0866666666666667,0.0976163450624291,0.675555555555556,0.511704119850187,0.579696942638597,0.51240755957272
2022-12-02,"S002","P0009","Groceries","West",0.842222222222222,0.828603859250851,0.727777777777778,0.858801371943642,0.527058562062451,1,"Rainy",1,0.53086047446723,"Autumn",2,2,0,0,1,4,2,12,48,0,0.1316685584563,0.0666666666666667,0.00454029511918275,0.602222222222222,0.279228149829739,0.871111111111111,0.678774120317821,0.911111111111111,0.625,0.666741079827175,0.534100246507806
2022-12-19,"S002","P0009","Groceries","East",0.544444444444444,0.635641316685585,0.416666666666667,0.645785581336264,0.364151572396933,0.5,"Snowy",0,0.416264575794129,"Spring",3,0,1,0,0,0,19,12,51,0,0.828603859250851,0.842222222222222,0.567536889897843,0.666666666666667,0.308740068104427,0.346666666666667,0.0385925085130533,0.0244444444444444,0.692415730337079,0.660840635553363,0.620542317173377
2023-01-02,"S002","P0009","Groceries","North",0.782222222222222,0.726447219069239,0.183333333333333,0.741114676593559,0.774419379931103,0.25,"Cloudy",1,0.78297145154805,"Winter",1,3,0,0,0,0,2,1,1,0,0.635641316685585,0.544444444444444,0.1316685584563,0.0666666666666667,0.653802497162316,0.637777777777778,0.803632236095346,0.924444444444444,0.707397003745318,0.675392811255326,0.60936729663106
2023-01-11,"S002","P0009","Groceries","West",0.0888888888888889,0.036322360953462,0.844444444444444,0.0494871780709942,0.682075786198467,0.25,"Cloudy",1,0.67189384800965,"Winter",1,3,0,0,1,2,11,1,2,0,0.726447219069239,0.782222222222222,0.828603859250851,0.842222222222222,0.755959137343927,0.948888888888889,0.0227014755959137,0.513333333333333,0.558988764044944,0.733705914292666,0.611339359079704
2023-01-15,"S002","P0009","Groceries","West",0.104444444444444,0.195232690124858,0.75,0.236676847622572,0.463273697077453,0.75,"Snowy",0,0.475070365902694,"Winter",3,3,0,0,1,6,15,1,2,1,0.036322360953462,0.0888888888888889,0.635641316685585,0.544444444444444,0.00454029511918275,0.602222222222222,0.642451759364359,0.731111111111111,0.598314606741573,0.663687781520891,0.546589975349219
2023-01-23,"S002","P0009","Groceries","North",0.197777777777778,0.127128263337117,0.938888888888889,0.161474010946829,0.0443382598066452,1,"Rainy",1,0.133594692400482,"Winter",2,3,0,0,0,0,23,1,4,0,0.195232690124858,0.104444444444444,0.726447219069239,0.782222222222222,0.567536889897843,0.666666666666667,0.18161180476731,0.393333333333333,0.50749063670412,0.697175004051115,0.538701725554643
2023-01-24,"S002","P0009","Groceries","East",0.171111111111111,0.111237230419977,0.911111111111111,0.170244729560304,0.0285587287476386,0.75,"Snowy",0,0.0732810615199035,"Summer",3,1,1,0,0,1,24,1,4,0,0.127128263337117,0.197777777777778,0.036322360953462,0.0888888888888889,0.1316685584563,0.0666666666666667,0.0953461975028377,0.0866666666666667,0.503277153558052,0.703033627768403,0.541002465078061
2023-01-27,"S002","P0009","Groceries","South",0.526666666666667,0.106696935300795,0,0.105248623361704,0.173352594732748,0.25,"Snowy",1,0.196320868516285,"Autumn",3,2,0,1,0,4,27,1,4,0,0.111237230419977,0.171111111111111,0.195232690124858,0.104444444444444,0.828603859250851,0.842222222222222,0.279228149829739,0.871111111111111,0.35440074906367,0.583028028935196,0.516023007395234
2023-01-29,"S002","P0009","Groceries","South",0.426666666666667,0.326901248581158,0.538888888888889,0.380322218969717,0.841871319035449,0.5,"Rainy",0,0.776537997587455,"Autumn",2,2,0,1,0,6,29,1,4,1,0.106696935300795,0.526666666666667,0.127128263337117,0.197777777777778,0.635641316685585,0.544444444444444,0.308740068104427,0.346666666666667,0.290730337078652,0.483483780019229,0.518652423993426
2023-01-30,"S002","P0009","Groceries","North",0.704444444444444,0.258796821793417,0.955555555555556,0.27233412682194,0.546171796866318,0.5,"Cloudy",1,0.55940892641737,"Spring",1,0,0,0,0,0,30,1,5,0,0.326901248581158,0.426666666666667,0.111237230419977,0.171111111111111,0.726447219069239,0.782222222222222,0.653802497162316,0.637777777777778,0.194288389513109,0.183109733599118,0.461462612982744
2023-01-31,"S002","P0009","Groceries","North",0.331111111111111,0.0590238365493757,0.355555555555556,0.0846584224857365,0.905656184020447,0.5,"Rainy",1,0.832227583433856,"Summer",2,1,0,0,0,1,31,1,5,0,0.258796821793417,0.704444444444444,0.106696935300795,0.526666666666667,0.036322360953462,0.0888888888888889,0.755959137343927,0.948888888888889,0.198970037453183,0.172855191709338,0.360558751027116
2023-02-01,"S002","P0009","Groceries","East",0.0355555555555556,0.018161180476731,0.166666666666667,0.0354363542972655,0.962329147683076,0,"Rainy",0,0.960796139927624,"Spring",2,0,1,0,0,2,1,2,5,0,0.0590238365493757,0.331111111111111,0.326901248581158,0.426666666666667,0.195232690124858,0.104444444444444,0.00454029511918275,0.602222222222222,0.162453183520599,0.204572383573315,0.36253081347576
2023-02-14,"S002","P0009","Groceries","West",0.746666666666667,0.758229284903519,0.188888888888889,0.773148787398444,0.214690521169019,0.25,"Rainy",0,0.190892641737033,"Summer",2,1,0,0,1,1,14,2,7,0,0.018161180476731,0.0355555555555556,0.258796821793417,0.704444444444444,0.127128263337117,0.197777777777778,0.567536889897843,0.666666666666667,0.292602996254682,0.527021128382781,0.390139687756779
2023-03-01,"S002","P0009","Groceries","North",0.686666666666667,0.256526674233825,0.466666666666667,0.270743467526801,0.512501389043227,0.5,"Rainy",0,0.49718536389224,"Autumn",2,2,0,0,0,2,1,3,9,0,0.758229284903519,0.746666666666667,0.0590238365493757,0.331111111111111,0.111237230419977,0.171111111111111,0.1316685584563,0.0666666666666667,0.322565543071161,0.514187022299981,0.408216926869351
2023-03-03,"S002","P0009","Groceries","North",0.884444444444444,0.923950056753689,0.0333333333333333,0.917611580883368,0.637959773308145,0.5,"Sunny",1,0.615601125854443,"Summer",0,1,0,0,0,4,3,3,9,0,0.256526674233825,0.686666666666667,0.018161180476731,0.0355555555555556,0.106696935300795,0.526666666666667,0.828603859250851,0.842222222222222,0.491104868913858,0.71938312618239,0.42202136400986
2023-03-09,"S002","P0009","Groceries","North",0.215555555555556,0.0567536889897843,0.272222222222222,0.120072684292792,0.599622180242249,0.25,"Sunny",0,0.582127060715722,"Summer",0,1,0,0,0,3,9,3,10,0,0.923950056753689,0.884444444444444,0.758229284903519,0.746666666666667,0.326901248581158,0.426666666666667,0.635641316685585,0.544444444444444,0.435393258426966,0.764626950212201,0.338208709942481
2023-03-10,"S002","P0009","Groceries","North",0.995555555555556,0.483541430192963,0.827777777777778,0.535676610128302,0.128458717635293,1,"Cloudy",0,0.186168073984721,"Summer",1,1,0,0,0,4,10,3,10,0,0.0567536889897843,0.215555555555556,0.256526674233825,0.686666666666667,0.258796821793417,0.704444444444444,0.726447219069239,0.782222222222222,0.481741573033708,0.769636355852429,0.30304026294166
2023-03-17,"S002","P0009","Groceries","North",0.926666666666667,0.401816118047673,0.511111111111111,0.424949049194453,0.864318257584176,0.75,"Rainy",0,0.786188178528347,"Autumn",2,2,0,0,0,4,17,3,11,0,0.483541430192963,0.995555555555556,0.923950056753689,0.884444444444444,0.0590238365493757,0.331111111111111,0.036322360953462,0.0888888888888889,0.552434456928839,0.712626204851132,0.355957271980279
2023-03-18,"S002","P0009","Groceries","East",0.731111111111111,0.855845629965948,0,0.884384475607129,0.671963551505723,0.75,"Sunny",1,0.660233212706072,"Autumn",0,2,1,0,0,5,18,3,11,1,0.401816118047673,0.926666666666667,0.0567536889897843,0.215555555555556,0.018161180476731,0.0355555555555556,0.195232690124858,0.104444444444444,0.725187265917603,0.678265774351575,0.451602300739523
2023-03-31,"S002","P0009","Groceries","West",0.731111111111111,0.167990919409762,0.255555555555556,0.198987059323859,0.471830203355928,0.25,"Snowy",1,0.437575392038601,"Summer",3,1,0,0,1,4,31,3,13,0,0.855845629965948,0.731111111111111,0.483541430192963,0.995555555555556,0.758229284903519,0.746666666666667,0.127128263337117,0.197777777777778,0.603464419475655,0.697153816305768,0.457518488085456
2023-04-06,"S002","P0009","Groceries","East",0.537777777777778,0.399545970488082,0.577777777777778,0.407672721850025,0.801644627180798,1,"Cloudy",0,0.781061519903498,"Winter",1,3,1,0,0,3,6,4,14,0,0.167990919409762,0.731111111111111,0.401816118047673,0.926666666666667,0.256526674233825,0.686666666666667,0.111237230419977,0.171111111111111,0.632958801498127,0.676005583352253,0.499260476581758
2023-05-01,"S002","P0009","Groceries","North",0.144444444444444,0.0839954597048808,0.105555555555556,0.109843861325439,0.557617513057006,1,"Cloudy",0,0.591174105347809,"Summer",1,1,0,0,0,0,1,5,18,0,0.399545970488082,0.537777777777778,0.855845629965948,0.731111111111111,0.923950056753689,0.884444444444444,0.106696935300795,0.526666666666667,0.459737827715356,0.579448618499958,0.495973705834018
2023-05-05,"S002","P0009","Groceries","South",0.666666666666667,0.671963677639047,0.288888888888889,0.701745859038866,0.0425602844760529,1,"Rainy",0,0.122637716123844,"Autumn",2,2,0,1,0,4,5,5,18,0,0.0839954597048808,0.144444444444444,0.167990919409762,0.731111111111111,0.0567536889897843,0.215555555555556,0.326901248581158,0.426666666666667,0.586610486891386,0.55503998702251,0.545932621199671
2023-05-14,"S002","P0009","Groceries","North",0.562222222222222,0.267877412031782,0.122222222222222,0.288527922146064,0.578508723191466,0.5,"Sunny",1,0.574889425010052,"Spring",0,0,0,0,0,6,14,5,19,1,0.671963677639047,0.666666666666667,0.399545970488082,0.537777777777778,0.483541430192963,0.995555555555556,0.258796821793417,0.704444444444444,0.542134831460674,0.568701233495422,0.547247329498768
2023-05-16,"S002","P0009","Groceries","East",0.8,0.755959137343927,0.861111111111111,0.768973306748703,0.458050894543838,0.25,"Sunny",1,0.495979091274628,"Spring",0,0,1,0,0,1,16,5,20,0,0.267877412031782,0.562222222222222,0.0839954597048808,0.144444444444444,0.401816118047673,0.926666666666667,0.0590238365493757,0.331111111111111,0.615168539325843,0.634732347499126,0.648151191454396
2023-05-24,"S002","P0009","Groceries","South",0.304444444444444,0.372304199772985,0.766666666666667,0.407650629359815,0.465718413157017,0.5,"Sunny",1,0.488439887414556,"Spring",0,0,0,1,0,2,24,5,21,0,0.755959137343927,0.8,0.671963677639047,0.666666666666667,0.855845629965948,0.731111111111111,0.018161180476731,0.0355555555555556,0.515449438202247,0.511779976137418,0.699424815119145
2023-05-31,"S002","P0009","Groceries","South",0.448888888888889,0.018161180476731,0.166666666666667,0.0618368800985325,0.412601400155573,0.5,"Cloudy",1,0.465420184961801,"Winter",1,3,0,1,0,2,31,5,22,0,0.372304199772985,0.304444444444444,0.267877412031782,0.562222222222222,0.167990919409762,0.731111111111111,0.758229284903519,0.746666666666667,0.484550561797753,0.571659160144182,0.59227608874281
2023-06-03,"S002","P0009","Groceries","East",0.56,0.29738933030647,0.822222222222222,0.344885864672451,0.826314034892766,0.5,"Cloudy",0,0.752010454362686,"Summer",1,1,1,0,0,5,3,6,22,1,0.018161180476731,0.448888888888889,0.755959137343927,0.8,0.399545970488082,0.537777777777778,0.256526674233825,0.686666666666667,0.463483146067416,0.573204799958396,0.598192276088743
2023-06-06,"S002","P0009","Groceries","East",0.868888888888889,0.987514188422247,0.3,1,0.131459051005667,0.25,"Rainy",0,0.158624849215923,"Winter",2,3,1,0,0,1,6,6,23,0,0.29738933030647,0.56,0.372304199772985,0.304444444444444,0.0839954597048808,0.144444444444444,0.923950056753689,0.884444444444444,0.649812734082397,0.702340452478027,0.607395234182416
2023-06-08,"S002","P0009","Groceries","North",0.706666666666667,0.74460839954597,0.394444444444444,0.766101283021369,0.993888209801089,0.75,"Cloudy",0,0.906815440289505,"Autumn",1,2,0,0,0,3,8,6,23,0,0.987514188422247,0.868888888888889,0.018161180476731,0.448888888888889,0.671963677639047,0.666666666666667,0.0567536889897843,0.215555555555556,0.664794007490637,0.719820431228727,0.706984387838948
2023-06-09,"S002","P0009","Groceries","West",0.902222222222222,0.653802497162316,0.4,0.694256504857586,0.66629625513946,0.5,"Rainy",1,0.599014877362284,"Spring",2,0,0,0,1,4,9,6,23,0,0.74460839954597,0.706666666666667,0.29738933030647,0.56,0.267877412031782,0.562222222222222,0.483541430192963,0.995555555555556,0.74438202247191,0.695091609395418,0.731635168447001
2023-07-02,"S002","P0009","Groceries","South",0.831111111111111,0.472190692395006,0.366666666666667,0.50971793413124,0.188576508500945,0.75,"Cloudy",0,0.266284680337756,"Autumn",1,2,0,1,0,6,2,7,26,1,0.653802497162316,0.902222222222222,0.987514188422247,0.868888888888889,0.755959137343927,0.8,0.401816118047673,0.926666666666667,0.685861423220974,0.667077631149396,0.741824157764996
2023-07-07,"S002","P0009","Groceries","East",0.295555555555556,0.170261066969353,0.761111111111111,0.184693218157818,0.379597733081454,0.75,"Rainy",0,0.35595094491355,"Spring",2,0,1,0,0,4,7,7,27,0,0.472190692395006,0.831111111111111,0.74460839954597,0.706666666666667,0.372304199772985,0.304444444444444,0.855845629965948,0.731111111111111,0.644194756554307,0.716821444241448,0.642563681183237
2023-07-10,"S002","P0009","Groceries","North",0.717777777777778,0.522133938706016,0.688888888888889,0.54214970975991,0.018335370596733,0.25,"Snowy",0,0.0393043827905106,"Autumn",3,2,0,0,0,0,10,7,28,0,0.170261066969353,0.295555555555556,0.653802497162316,0.902222222222222,0.018161180476731,0.448888888888889,0.167990919409762,0.731111111111111,0.74812734082397,0.570273098858367,0.693837304847987
2023-07-21,"S002","P0009","Groceries","North",0.38,0.145289443813848,0.755555555555556,0.176673644211491,0.905433937104123,0.75,"Rainy",0,0.854443104141536,"Winter",2,3,0,0,0,4,21,7,29,0,0.522133938706016,0.717777777777778,0.472190692395006,0.831111111111111,0.29738933030647,0.56,0.399545970488082,0.537777777777778,0.716760299625468,0.631764854188935,0.657025472473295
2023-07-25,"S002","P0009","Groceries","South",0.664444444444444,0.143019296254257,0.8,0.151642852803261,0.109678853205912,0.5,"Sunny",0,0.145255327704061,"Autumn",0,2,0,1,0,1,25,7,30,0,0.145289443813848,0.38,0.170261066969353,0.295555555555556,0.987514188422247,0.868888888888889,0.0839954597048808,0.144444444444444,0.542602996254682,0.522740819099359,0.66557107641742
2023-07-28,"S002","P0009","Groceries","South",0.88,0.703745743473326,0.955555555555556,0.724037181661024,0.557950883431492,0.75,"Snowy",1,0.563831926015279,"Winter",3,3,0,1,0,4,28,7,30,0,0.143019296254257,0.664444444444444,0.522133938706016,0.717777777777778,0.74460839954597,0.706666666666667,0.671963677639047,0.666666666666667,0.534176029962547,0.503449213578635,0.670172555464256
2023-08-01,"S002","P0009","Groceries","North",0.0577777777777778,0.120317820658343,0.7,0.170598209403668,0.4438270918991,0.5,"Cloudy",1,0.402191395255328,"Winter",1,3,0,0,0,1,1,8,31,0,0.703745743473326,0.88,0.145289443813848,0.38,0.653802497162316,0.902222222222222,0.267877412031782,0.562222222222222,0.424157303370786,0.484125488835578,0.648808545603944
2023-08-11,"S002","P0009","Groceries","North",0.155555555555556,0.1316685584563,0.172222222222222,0.133173530987479,0.737637515279476,0.5,"Cloudy",0,0.748291113791717,"Spring",1,0,0,0,0,4,11,8,32,0,0.120317820658343,0.0577777777777778,0.143019296254257,0.664444444444444,0.472190692395006,0.831111111111111,0.755959137343927,0.8,0.353932584269663,0.483608969428974,0.558422350041085
2023-08-13,"S002","P0009","Groceries","East",0.582222222222222,0.399545970488082,0.805555555555556,0.433565120376456,0.347594177130792,0.25,"Sunny",1,0.354141535987133,"Autumn",0,2,1,0,0,6,13,8,32,1,0.1316685584563,0.155555555555556,0.703745743473326,0.88,0.170261066969353,0.295555555555556,0.372304199772985,0.304444444444444,0.401217228464419,0.480701186413865,0.562366474938373
2023-08-17,"S002","P0009","Groceries","South",0.355555555555556,0.158910329171396,0.0111111111111111,0.217301733708169,0.585398377597511,0.5,"Sunny",1,0.586952151186168,"Autumn",0,2,0,1,0,3,17,8,33,0,0.399545970488082,0.582222222222222,0.120317820658343,0.0577777777777778,0.522133938706016,0.717777777777778,0.018161180476731,0.448888888888889,0.326310861423221,0.447093113268924,0.582744453574363
2023-08-25,"S002","P0009","Groceries","West",0.804444444444444,0.706015891032917,0.322222222222222,0.745091324831407,0.112234692743638,0.5,"Rainy",1,0.146260554885404,"Winter",2,3,0,0,1,4,25,8,34,0,0.158910329171396,0.355555555555556,0.1316685584563,0.155555555555556,0.145289443813848,0.38,0.29738933030647,0.56,0.441947565543071,0.555466107321922,0.641906327033689
2023-08-30,"S002","P0009","Groceries","South",0.535555555555556,0.603859250851305,0.483333333333333,0.589957858574924,0.956217357484165,0.5,"Snowy",0,0.901990349819059,"Spring",3,0,0,1,0,2,30,8,35,0,0.706015891032917,0.804444444444444,0.399545970488082,0.582222222222222,0.143019296254257,0.664444444444444,0.987514188422247,0.868888888888889,0.536985018726592,0.557307428387521,0.586359901396878
